timestamp,metric,pod,value
2026-02-25T16:16:06+05:30,http_requests_total,cpu-app-bcc7f4b9c-7g7sr,2514
2026-02-25T16:16:06+05:30,http_requests_total,cpu-app-bcc7f4b9c-7s5xn,2468
2026-02-25T16:16:06+05:30,http_requests_total,cpu-app-bcc7f4b9c-jg2cf,2546
2026-02-25T16:16:06+05:30,http_requests_total,cpu-app-bcc7f4b9c-nwkjh,2720
2026-02-25T16:16:06+05:30,http_requests_total,cpu-app-bcc7f4b9c-bn95p,2549
2026-02-25T16:16:06+05:30,http_requests_total,cpu-app-bcc7f4b9c-fxr9q,2703
2026-02-25T16:16:06+05:30,http_requests_total,cpu-app-bcc7f4b9c-p6lp5,2577
2026-02-25T16:16:06+05:30,http_requests_total,cpu-app-bcc7f4b9c-dtpzs,2575
2026-02-25T16:16:06+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,0
2026-02-25T16:16:06+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,0
2026-02-25T16:16:06+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,0
2026-02-25T16:16:06+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,0
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-95jzm,4429
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-xznf8,4268
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-98dfw,4392
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-8hlcf,4459
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-8l272,3451
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-vxqzk,3741
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-jfn4r,3508
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-xrw2c,2858
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-wsfmx,2859
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-4g88n,2653
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-z8cqg,2670
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-7g7sr,2514
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-7s5xn,2468
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-jg2cf,2546
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-nwkjh,2720
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-bn95p,2549
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-fxr9q,2703
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-p6lp5,2577
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-dtpzs,2575
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,0
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,0
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,0
2026-02-25T16:16:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,0
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-95jzm,4429
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-xznf8,4268
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-98dfw,4392
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-8hlcf,4459
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-8l272,3451
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-vxqzk,3741
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-jfn4r,3508
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-xrw2c,2858
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-wsfmx,2859
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-4g88n,2653
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-z8cqg,2670
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-7g7sr,2514
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-7s5xn,2468
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-jg2cf,2546
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-nwkjh,2720
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-bn95p,2549
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-fxr9q,2703
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-p6lp5,2577
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-dtpzs,2575
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,0
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,0
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,0
2026-02-25T16:16:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,0
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-95jzm,4429
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-xznf8,4268
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-98dfw,4392
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-8hlcf,4459
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-8l272,3451
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-vxqzk,3741
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-jfn4r,3508
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-xrw2c,2858
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-wsfmx,2859
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-4g88n,2653
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-z8cqg,2670
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-7g7sr,2514
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-7s5xn,2468
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-jg2cf,2546
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-nwkjh,2720
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-bn95p,2549
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-fxr9q,2703
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-p6lp5,2577
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-dtpzs,2575
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,160
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,0
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,0
2026-02-25T16:16:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,0
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-xznf8,4268
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-98dfw,4392
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-8hlcf,4459
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-8l272,3451
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-vxqzk,3741
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-jfn4r,3508
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-xrw2c,2858
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-wsfmx,2859
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-4g88n,2653
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-z8cqg,2670
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-7s5xn,2468
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-jg2cf,2546
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-nwkjh,2720
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-bn95p,2549
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-fxr9q,2703
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-p6lp5,2577
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-dtpzs,2575
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,160
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,0
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,0
2026-02-25T16:16:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,0
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-98dfw,4392
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-8hlcf,4459
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-8l272,3451
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-vxqzk,3741
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-jfn4r,3508
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-xrw2c,2858
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-wsfmx,2859
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-4g88n,2653
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-z8cqg,2670
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-nwkjh,2720
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-bn95p,2549
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-fxr9q,2703
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-p6lp5,2577
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-dtpzs,2575
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,160
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,269
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,0
2026-02-25T16:16:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,0
2026-02-25T16:16:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-98dfw,4392
2026-02-25T16:16:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-8hlcf,4459
2026-02-25T16:16:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-8l272,3451
2026-02-25T16:16:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-vxqzk,3741
2026-02-25T16:16:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-wsfmx,2859
2026-02-25T16:16:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-4g88n,2653
2026-02-25T16:16:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-z8cqg,2670
2026-02-25T16:16:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-p6lp5,2577
2026-02-25T16:16:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-dtpzs,2575
2026-02-25T16:16:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,160
2026-02-25T16:16:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,269
2026-02-25T16:16:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,308
2026-02-25T16:16:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,0
2026-02-25T16:16:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-98dfw,4392
2026-02-25T16:16:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-8hlcf,4459
2026-02-25T16:16:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-vxqzk,3741
2026-02-25T16:16:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-4g88n,2653
2026-02-25T16:16:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-z8cqg,2670
2026-02-25T16:16:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-p6lp5,2577
2026-02-25T16:16:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-dtpzs,2575
2026-02-25T16:16:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,160
2026-02-25T16:16:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,269
2026-02-25T16:16:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,308
2026-02-25T16:16:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,0
2026-02-25T16:16:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-8hlcf,4459
2026-02-25T16:16:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-vxqzk,3741
2026-02-25T16:16:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-z8cqg,2670
2026-02-25T16:16:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-dtpzs,2575
2026-02-25T16:16:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,160
2026-02-25T16:16:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,269
2026-02-25T16:16:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,308
2026-02-25T16:16:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,0
2026-02-25T16:16:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-8hlcf,4459
2026-02-25T16:16:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-vxqzk,3741
2026-02-25T16:16:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-z8cqg,2670
2026-02-25T16:16:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-dtpzs,2575
2026-02-25T16:16:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,160
2026-02-25T16:16:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,269
2026-02-25T16:16:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,308
2026-02-25T16:16:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,0
2026-02-25T16:16:57+05:30,http_requests_total,cpu-app-bcc7f4b9c-vxqzk,3741
2026-02-25T16:16:57+05:30,http_requests_total,cpu-app-bcc7f4b9c-z8cqg,2670
2026-02-25T16:16:57+05:30,http_requests_total,cpu-app-bcc7f4b9c-dtpzs,2575
2026-02-25T16:16:57+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,160
2026-02-25T16:16:57+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,269
2026-02-25T16:16:57+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,308
2026-02-25T16:16:57+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,0
2026-02-25T16:17:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-vxqzk,3741
2026-02-25T16:17:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-z8cqg,2670
2026-02-25T16:17:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,160
2026-02-25T16:17:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,269
2026-02-25T16:17:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,308
2026-02-25T16:17:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,571
2026-02-25T16:17:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-vxqzk,3741
2026-02-25T16:17:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-z8cqg,2670
2026-02-25T16:17:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,160
2026-02-25T16:17:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,269
2026-02-25T16:17:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,308
2026-02-25T16:17:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,571
2026-02-25T16:17:12+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,160
2026-02-25T16:17:12+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,269
2026-02-25T16:17:12+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,308
2026-02-25T16:17:12+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,571
2026-02-25T16:17:17+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,160
2026-02-25T16:17:17+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,269
2026-02-25T16:17:17+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,308
2026-02-25T16:17:17+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,571
2026-02-25T16:17:22+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,160
2026-02-25T16:17:22+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,269
2026-02-25T16:17:22+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,308
2026-02-25T16:17:22+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,571
2026-02-25T16:17:27+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,662
2026-02-25T16:17:27+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,847
2026-02-25T16:17:27+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,308
2026-02-25T16:17:27+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,571
2026-02-25T16:17:32+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,662
2026-02-25T16:17:32+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,847
2026-02-25T16:17:32+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,308
2026-02-25T16:17:32+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,571
2026-02-25T16:17:37+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,662
2026-02-25T16:17:37+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,847
2026-02-25T16:17:37+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,881
2026-02-25T16:17:37+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,571
2026-02-25T16:17:42+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,662
2026-02-25T16:17:42+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,847
2026-02-25T16:17:42+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,881
2026-02-25T16:17:42+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,571
2026-02-25T16:17:42+05:30,http_requests_total,cpu-app-bcc7f4b9c-qk8s2,128
2026-02-25T16:17:47+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,662
2026-02-25T16:17:47+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,847
2026-02-25T16:17:47+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,881
2026-02-25T16:17:47+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,571
2026-02-25T16:17:47+05:30,http_requests_total,cpu-app-bcc7f4b9c-qk8s2,128
2026-02-25T16:17:47+05:30,http_requests_total,cpu-app-bcc7f4b9c-xxhbr,0
2026-02-25T16:17:47+05:30,http_requests_total,cpu-app-bcc7f4b9c-2gsfs,281
2026-02-25T16:17:52+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,662
2026-02-25T16:17:52+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,847
2026-02-25T16:17:52+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,881
2026-02-25T16:17:52+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,571
2026-02-25T16:17:52+05:30,http_requests_total,cpu-app-bcc7f4b9c-qk8s2,128
2026-02-25T16:17:52+05:30,http_requests_total,cpu-app-bcc7f4b9c-xxhbr,0
2026-02-25T16:17:52+05:30,http_requests_total,cpu-app-bcc7f4b9c-2gsfs,281
2026-02-25T16:17:57+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,662
2026-02-25T16:17:57+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,847
2026-02-25T16:17:57+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,881
2026-02-25T16:17:57+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,571
2026-02-25T16:17:57+05:30,http_requests_total,cpu-app-bcc7f4b9c-qk8s2,128
2026-02-25T16:17:57+05:30,http_requests_total,cpu-app-bcc7f4b9c-xxhbr,0
2026-02-25T16:17:57+05:30,http_requests_total,cpu-app-bcc7f4b9c-2gsfs,281
2026-02-25T16:18:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,662
2026-02-25T16:18:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,847
2026-02-25T16:18:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,881
2026-02-25T16:18:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,970
2026-02-25T16:18:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-qk8s2,128
2026-02-25T16:18:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-xxhbr,0
2026-02-25T16:18:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-2gsfs,281
2026-02-25T16:18:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-zfp9z,0
2026-02-25T16:18:02+05:30,http_requests_total,cpu-app-bcc7f4b9c-v9wm7,1
2026-02-25T16:18:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,662
2026-02-25T16:18:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,847
2026-02-25T16:18:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,881
2026-02-25T16:18:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,970
2026-02-25T16:18:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-qk8s2,128
2026-02-25T16:18:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-xxhbr,0
2026-02-25T16:18:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-2gsfs,281
2026-02-25T16:18:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-zfp9z,0
2026-02-25T16:18:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-v9wm7,1
2026-02-25T16:18:07+05:30,http_requests_total,cpu-app-bcc7f4b9c-8c648,10
2026-02-25T16:18:12+05:30,http_requests_total,cpu-app-bcc7f4b9c-bxk2h,662
2026-02-25T16:18:12+05:30,http_requests_total,cpu-app-bcc7f4b9c-ftnrr,847
2026-02-25T16:18:12+05:30,http_requests_total,cpu-app-bcc7f4b9c-qqfqx,881
2026-02-25T16:18:12+05:30,http_requests_total,cpu-app-bcc7f4b9c-vg9x8,970
2026-02-25T16:18:12+05:30,http_requests_total,cpu-app-bcc7f4b9c-qk8s2,128
2026-02-25T16:18:12+05:30,http_requests_total,cpu-app-bcc7f4b9c-xxhbr,0
